"";"genome_id"
"1214821";"95486.243"
"1214822";"95486.168"
"1214824";"95486.141"
"1214825";"95486.296"
"1214826";"95486.104"
"1214827";"95486.194"
"1214828";"95486.292"
"1214833";"95486.119"
"1214834";"95486.188"
"1214835";"95486.273"
"1214840";"95486.155"
"1214841";"95486.114"
"1214844";"95486.226"
"1214845";"95486.301"
"1214846";"95486.299"
"1214847";"95486.217"
"1214848";"46170.288"
"1214862";"55601.116"
"1214863";"95486.137"
"1214864";"95486.302"
"1214865";"1352.1622"
"1214868";"1352.1624"
"1214873";"1352.1623"
"1214878";"50719.8"
"1214880";"53346.34"
"1214883";"1352.1625"
"1214894";"624.852"
"1214937";"624.853"
"1214977";"624.855"
"1215018";"624.854"
"1215062";"624.856"
"1215106";"624.857"
"1215150";"624.858"
"1215191";"624.1181"
"1215235";"624.859"
"1215278";"624.865"
"1215317";"624.861"
"1215354";"624.863"
"1215397";"624.860"
"1215441";"624.866"
"1215481";"624.864"
"1215524";"624.867"
"1215568";"624.862"
"1215609";"624.868"
"1215651";"624.869"
"1215695";"624.870"
"1215737";"624.871"
"1215781";"624.874"
"1215825";"624.872"
"1215869";"670.1074"
"1215872";"624.877"
"1215916";"624.873"
"1215960";"624.875"
"1216004";"670.1081"
"1216007";"670.1076"
"1216010";"624.876"
"1216047";"670.1071"
"1216050";"670.1078"
"1216053";"670.1075"
"1216056";"670.1072"
"1216059";"670.1079"
"1216062";"670.1080"
"1216065";"670.1082"
"1216068";"1238.185"
"1216070";"670.1077"
"1216073";"2013577.3"
"1216074";"1238.175"
"1216078";"1238.119"
"1216081";"1238.120"
"1216085";"670.1073"
"1216088";"551459.4"
"1216089";"562.13857"
"1216129";"562.13855"
"1216170";"562.13845"
"1216211";"562.13844"
"1216248";"562.13868"
"1216289";"562.13841"
"1216330";"562.13842"
"1216368";"562.13843"
"1216408";"562.13863"
"1216454";"562.13867"
"1216494";"562.13865"
"1216535";"1194427.6"
"1216537";"562.13864"
"1216581";"562.13866"
"1216621";"644.82"
"1216624";"1892903.4"
"1216625";"562.13869"
"1216666";"1921764.3"
"1216667";"1718.78"
"1216668";"58712.31"
"1216685";"1351.520"
"1216687";"1351.527"
"1216688";"546.199"
"1216707";"1449981.6"
"1216709";"180883.3"
"1216710";"1639.2438"
"1216714";"1639.2436"
"1216718";"1639.2437"
"1216723";"180896.3"
"1216724";"29337.4"
"1216725";"149539.813"
"1216743";"52024.3"
"1216744";"180871.3"
"1216745";"1882399.3"
"1216746";"1421015.4"
"1216758";"180881.3"
"1216760";"180870.3"
"1216762";"132264.5"
"1216763";"28144.67"
"1216780";"1351.517"
"1216782";"1172565.3"
"1216784";"562.16427"
"1216812";"28037.259"
"1216816";"180865.3"
"1216817";"680.60"
"1216824";"180844.3"
"1216827";"1313.13969"
"1216831";"1570823.3"
"1216832";"57706.18"
"1216863";"55601.132"
"1216864";"216495.10"
"1216869";"1297565.3"
"1216870";"1318632.3"
"1216872";"90371.2433"
"1216891";"1965019.3"
"1216892";"1313.14093"
"1216894";"1313.14111"
"1216897";"1313.14115"
"1216900";"1967839.3"
"1216901";"1313.14107"
"1216904";"2014887.3"
"1216905";"1428.465"
"1216906";"1428.464"
"1216907";"548.192"
"1216921";"1313.14099"
"1216924";"486998.13"
"1216941";"1313.14096"
"1216944";"1313.14098"
"1216947";"1313.14108"
"1216950";"1313.14112"
"1216953";"1313.14113"
"1216956";"1313.14106"
"1216959";"1313.14110"
"1216962";"82689.37"
"1216979";"1313.14105"
"1216981";"1313.14116"
"1216982";"1313.14109"
"1216985";"1313.14101"
"1216988";"1313.14104"
"1216991";"1313.14114"
"1216994";"192955.184"
"1217011";"1313.14100"
"1217014";"1313.14095"
"1217017";"1313.14097"
"1217020";"1313.14102"
"1217023";"1313.14103"
"1217026";"1313.14094"
"1217029";"216495.12"
"1217036";"216495.6"
"1217041";"216495.9"
"1217049";"216495.8"
"1217054";"216495.4"
"1217061";"216495.7"
"1217067";"216495.13"
"1217072";"216495.5"
"1217079";"216495.14"
"1217084";"216495.11"
"1217090";"216495.16"
"1217096";"216495.15"
"1217098";"216495.3"
"1217103";"558964.4"
"1217116";"1313.13835"
"1217120";"680.55"
"1217127";"1396.623"
"1217130";"573.7247"
"1217158";"1390.310"
"1217160";"1639.2613"
"1217161";"1534.4"
"1217162";"208224.13"
"1217181";"470.2913"
"1217214";"470.2908"
"1217244";"1388759.4"
"1217275";"562.15208"
"1217336";"562.15202"
"1217389";"562.14016"
"1217455";"670.1124"
"1217457";"1833852.3"
"1217458";"670.1125"
"1217460";"556325.3"
"1217463";"550.1095"
"1217483";"550.1094"
"1217515";"1280.12242"
"1217522";"1280.12244"
"1217529";"1280.12241"
"1217538";"1280.12243"
"1217549";"1324336.3"
"1217573";"738.56"
"1217576";"738.47"
"1217583";"738.54"
"1217590";"738.55"
"1217593";"738.51"
"1217604";"360911.16"
"1217606";"1396.965"
"1217607";"1280.12249"
"1217620";"1280.12250"
"1217633";"670.1123"
"1217635";"1280.12247"
"1217645";"283686.8"
"1217657";"1280.12248"
"1217670";"562.16429"
"1217705";"303.397"
"1217713";"670.1047"
"1217716";"562.13787"
"1217769";"562.15120"
"1217822";"103796.36"
"1217823";"67827.5"
"1217843";"1639.2440"
"1217847";"470.3346"
"1217872";"204038.20"
"1217876";"1254.45"
"1217879";"644.81"
"1217882";"413503.28"
"1217902";"28141.177"
"1217911";"103796.35"
"1217912";"758802.3"
"1217913";"738.50"
"1217920";"246432.46"
"1217926";"1891969.3"
"1217927";"1891970.3"
"1217928";"1675530.4"
"1217943";"1921564.3"
"1217947";"316.155"
"1217948";"703.9"
"1217950";"1903952.5"
"1217951";"813.126"
"1217952";"296.11"
"1217953";"645.41"
"1217954";"1290.30"
"1217957";"1283.512"
"1217966";"238.45"
"1217967";"562.13601"
"1218028";"562.13600"
"1218097";"562.13668"
"1218149";"562.13667"
"1218209";"562.13656"
"1218272";"562.13658"
"1218332";"562.13664"
"1218390";"562.13663"
"1218449";"562.13687"
"1218508";"562.13692"
"1218562";"562.13711"
"1218621";"562.13599"
"1218685";"562.13649"
"1218740";"562.13655"
"1218799";"562.13647"
"1218860";"562.13657"
"1218916";"562.13651"
"1218974";"562.13653"
"1219036";"562.13665"
"1219098";"562.13661"
"1219157";"562.13650"
"1219220";"562.13725"
"1219277";"562.13695"
"1219333";"562.13670"
"1219398";"562.13662"
"1219459";"562.13660"
"1219517";"562.13709"
"1219583";"562.13632"
"1219643";"562.13602"
"1219704";"562.13659"
"1219766";"562.13652"
"1219823";"562.13654"
"1219887";"562.13666"
"1219943";"562.13669"
"1219999";"562.13705"
"1220058";"562.13648"
"1220120";"562.13686"
"1220178";"562.13694"
"1220227";"562.13691"
"1220281";"562.13710"
"1220337";"562.13693"
"1220397";"1648923.22"
"1220398";"303.424"
"1220410";"562.13724"
"1220458";"562.13722"
"1220515";"287.3876"
"1220541";"562.13723"
"1220600";"1392850.3"
"1220636";"562.13685"
"1220698";"615.439"
"1220708";"1324342.3"
"1220725";"1330527.3"
"1220753";"1324339.3"
"1220770";"985002.151"
"1220776";"1324337.3"
"1220793";"1324335.3"
"1220810";"1324319.3"
"1220840";"985002.152"
"1220848";"470.3359"
"1220877";"985002.150"
"1220883";"1330526.3"
"1220910";"34085.71"
"1220913";"649756.24"
"1220915";"1324322.3"
"1220937";"1327978.3"
"1220964";"1311.1314"
"1220966";"1324340.3"
"1220980";"1311.1315"
"1220985";"1324323.3"
"1221002";"1324321.3"
"1221016";"1482.5"
"1221019";"1280.11540"
"1221026";"1283.511"
"1221031";"180957.36"
"1221035";"1490484.3"
"1221036";"1280.12287"
"1221046";"1351.515"
"1221047";"1490485.3"
"1221049";"670.1045"
"1221052";"670.1046"
"1221056";"670.1043"
"1221059";"1490483.3"
"1221062";"670.1044"
"1221065";"1396.669"
"1221068";"645.40"
"1221069";"1307.1587"
"1221071";"1490482.3"
"1221073";"573.7227"
"1221097";"573.7228"
"1221122";"550.1078"
"1221155";"550.1077"
"1221187";"103796.40"
"1221188";"103796.39"
"1221189";"103796.37"
"1221190";"1396.624"
"1221193";"562.15111"
"1221253";"103796.41"
"1221254";"1866314.3"
"1221256";"1392.323"
"1221260";"576432.3"
"1221262";"1866312.3"
"1221265";"1866315.3"
"1221268";"1866316.3"
"1221269";"1866313.3"
"1221271";"1392.324"
"1221276";"29430.22"
"1221278";"1769292.3"
"1221287";"1423.337"
"1221294";"686796.5"
"1221295";"1289478.5"
"1221299";"1641707.5"
"1221303";"1289477.5"
"1221306";"2743.6"
"1221307";"562.14018"
"1221351";"573.7387"
"1221370";"1396.740"
"1221373";"1311.1350"
"1221377";"696485.30"
"1221380";"1891675.3"
"1221383";"1416913.4"
"1221388";"1675530.5"
"1221393";"485602.3"
"1221394";"1675530.3"
"1221400";"562.15284"
"1221456";"562.13690"
"1221502";"180957.35"
"1221506";"669.76"
"1221509";"573.7382"
"1221525";"1718987.3"
"1221526";"573.7383"
"1221542";"573.7384"
"1221566";"562.15189"
"1221607";"670.1022"
"1221610";"670.1024"
"1221613";"670.1023"
"1221616";"670.1041"
"1221619";"670.1025"
"1221622";"670.1027"
"1221625";"670.1039"
"1221628";"670.1036"
"1221631";"670.1035"
"1221634";"670.1038"
"1221637";"670.1033"
"1221640";"670.1040"
"1221643";"670.1037"
"1221646";"670.1031"
"1221649";"670.1034"
"1221652";"670.1028"
"1221655";"670.1029"
"1221658";"670.1030"
"1221661";"670.1026"
"1221664";"670.1032"
"1221667";"669.106"
"1221669";"676.30"
"1221670";"1280.11642"
"1221683";"1423.335"
"1221684";"225992.5"
"1221695";"53707.12"
"1221696";"90371.2143"
"1221737";"670.1127"
"1221739";"562.16467"
"1221780";"670.1126"
"1221782";"663.144"
"1221784";"562.16465"
"1221830";"670.1048"
"1221833";"550.1097"
"1221853";"1311.1246"
"1221855";"90371.2375"
"1221889";"670.1128"
"1221891";"553510.3"
"1221892";"1428.401"
"1221895";"1519205.3"
"1221898";"1850565.3"
"1221907";"615.479"
"1221914";"615.475"
"1221921";"470.3360"
"1221952";"143794.3"
"1221954";"1405.39"
"1221955";"1076549.4"
"1221958";"98360.88"
"1221975";"596.53"
"1221992";"624.796"
"1222036";"624.767"
"1222080";"624.760"
"1222124";"624.789"
"1222161";"624.807"
"1222201";"624.804"
"1222246";"624.779"
"1222287";"624.769"
"1222331";"624.784"
"1222371";"624.791"
"1222415";"624.772"
"1222458";"624.768"
"1222502";"624.762"
"1222545";"624.776"
"1222590";"624.785"
"1222632";"624.792"
"1222676";"624.778"
"1222719";"624.771"
"1222763";"624.783"
"1222807";"624.786"
"1222851";"624.770"
"1222893";"624.763"
"1222934";"624.781"
"1222978";"624.775"
"1223023";"624.795"
"1223066";"624.790"
"1223106";"624.782"
"1223149";"624.798"
"1223185";"562.17724"
"1223220";"624.806"
"1223263";"624.797"
"1223301";"1041522.28"
"1223302";"210.2584"
"1223303";"624.808"
"1223343";"210.2591"
"1223344";"210.2587"
"1223345";"210.2589"
"1223346";"287.3880"
"1223362";"210.2590"
"1223363";"287.3882"
"1223378";"210.2593"
"1223379";"210.2592"
"1223380";"210.2595"
"1223381";"210.2596"
"1223382";"287.3879"
"1223397";"210.2598"
"1223398";"210.2605"
"1223399";"210.2599"
"1223400";"210.2602"
"1223401";"210.2603"
"1223402";"210.2606"
"1223403";"210.2610"
"1223404";"210.2609"
"1223405";"210.2615"
"1223406";"210.2613"
"1223407";"210.2611"
"1223408";"210.2617"
"1223409";"210.2619"
"1223410";"210.2621"
"1223411";"210.2618"
"1223412";"210.2620"
"1223413";"210.2622"
"1223414";"210.2625"
"1223415";"210.2623"
"1223416";"210.2624"
"1223417";"562.15207"
"1223479";"562.15203"
"1223528";"287.3881"
"1223543";"573.9784"
"1223568";"573.9786"
"1223589";"573.9785"
"1223611";"1355019.3"
"1223614";"244366.50"
"1223634";"1355018.3"
"1223637";"573.9783"
"1223657";"1353527.3"
"1223660";"1365185.3"
"1223663";"1355020.3"
"1223666";"1200347.3"
"1223667";"1200348.3"
"1223668";"1346788.3"
"1223671";"1365190.3"
"1223674";"1346787.3"
"1223677";"1346786.3"
"1223680";"1279011.3"
"1223684";"1346785.3"
"1223687";"1346784.3"
"1223690";"1346778.3"
"1223694";"1346780.3"
"1223697";"1346781.3"
"1223700";"1346779.3"
"1223704";"1346783.3"
"1223707";"1346772.3"
"1223710";"1346774.3"
"1223713";"1346776.3"
"1223716";"1346782.3"
"1223719";"1346768.3"
"1223722";"1346770.3"
"1223725";"1346777.3"
"1223728";"1346767.3"
"1223731";"1346765.3"
"1223734";"1346775.3"
"1223737";"1346766.3"
"1223740";"1346771.3"
"1223743";"1346773.3"
"1223746";"1352574.3"
"1223749";"1352570.3"
"1223752";"1352571.3"
"1223755";"1352573.3"
"1223758";"1352572.3"
"1223761";"1352575.3"
"1223764";"1352578.3"
"1223767";"1352581.3"
"1223770";"1352580.3"
"1223773";"1352576.3"
"1223776";"1352579.3"
"1223779";"1352582.3"
"1223782";"1352583.3"
"1223785";"1352584.3"
"1223788";"1352586.3"
"1223791";"1352577.3"
"1223794";"1352589.3"
"1223797";"1352585.3"
"1223800";"1352587.3"
"1223803";"1352588.3"
"1223806";"1352591.3"
"1223809";"1352593.3"
"1223812";"1352590.3"
"1223815";"1352595.3"
"1223818";"1352594.3"
"1223821";"1352592.3"
"1223824";"611302.3"
"1223827";"1352599.3"
"1223830";"1274431.3"
"1223833";"1352597.3"
"1223837";"1352596.3"
"1223840";"1352600.3"
"1223843";"1267359.3"
"1223846";"1267356.3"
"1223849";"1267358.3"
"1223852";"1352598.3"
"1223855";"1267357.3"
"1223858";"1267360.3"
"1223861";"1267361.3"
"1223864";"1267355.3"
"1223867";"1267364.3"
"1223870";"1267362.3"
"1223873";"1267363.3"
"1223874";"1175631.4"
"1223878";"558269.5"
"1223881";"1267544.3"
"1223885";"1118057.3"
"1223886";"1267545.3"
"1223890";"1496.575"
"1223893";"314292.23"
"1223894";"661.13"
"1223895";"56192.4"
"1223896";"56192.3"
"1223897";"314280.5"
"1223898";"661.6"
"1223899";"243265.5"
"1223901";"85581.9"
"1223902";"298386.8"
"1223903";"1122972.3"
"1223904";"1395125.3"
"1223906";"1266738.3"
"1223909";"1354271.4"
"1223910";"1354272.4"
"1223911";"471881.3"
"1223912";"471874.6"
"1223916";"1339263.3"
"1223952";"983918.3"
"1223984";"983919.3"
"1224019";"1402497.3"
"1224055";"1402485.3"
"1224091";"1402542.3"
"1224127";"1402543.3"
"1224163";"1402498.3"
"1224203";"1402546.3"
"1224239";"1402547.3"
"1224275";"1402544.3"
"1224312";"1402545.3"
"1224348";"1402548.3"
"1224384";"1402549.3"
"1224421";"1402550.3"
"1224457";"1402551.3"
"1224493";"1402556.3"
"1224529";"1402555.3"
"1224565";"1402554.3"
"1224601";"1402557.3"
"1224636";"1402552.3"
"1224672";"1402558.3"
"1224710";"1402553.3"
"1224746";"1402559.3"
"1224782";"1402560.3"
"1224817";"1402562.3"
"1224853";"1402561.3"
"1224887";"1402563.3"
"1224923";"1402488.3"
"1224958";"1402564.3"
"1224994";"1402565.3"
"1225030";"1402566.3"
"1225066";"1402489.3"
"1225102";"1402490.3"
"1225138";"1163395.4"
"1225174";"1402491.3"
"1225209";"1211113.3"
"1225244";"1339265.3"
"1225280";"1402495.3"
"1225317";"1348564.3"
"1225349";"1416756.3"
"1225385";"1348339.3"
"1225417";"557722.4"
"1225454";"1339266.3"
"1225486";"1402486.3"
"1225522";"1402487.3"
"1225558";"1449980.3"
"1225591";"1443105.3"
"1225627";"1328315.3"
"1225653";"1437873.3"
"1225686";"1408208.3"
"1225712";"1402499.3"
"1225748";"1408207.3"
"1225779";"1193501.3"
"1225815";"1402494.3"
"1225851";"1402496.3"
"1225888";"1402492.3"
"1225924";"1402493.3"
"1225960";"1402500.3"
"1225996";"1563157.3"
"1225997";"1211112.3"
"1226001";"1149133.6"
"1226002";"1449987.3"
"1226003";"1210443.6"
"1226005";"205918.7"
"1226006";"402626.5"
"1226007";"1151116.3"
"1226011";"506534.4"
"1226012";"795666.3"
"1226014";"1286170.9"
"1226030";"424182.3"
"1226031";"913239.3"
"1226032";"1095771.3"
"1226033";"1215084.3"
"1226035";"1215076.3"
"1226036";"1320309.3"
"1226060";"1215067.3"
"1226061";"1215085.3"
"1226062";"904139.4"
"1226088";"455631.3"
"1226089";"1432047.3"
"1226114";"1215070.3"
"1226115";"1215064.3"
"1226116";"1215083.3"
"1226117";"1215074.3"
"1226119";"1215079.3"
"1226122";"1215073.3"
"1226123";"1415542.3"
"1226124";"500633.7"
"1226125";"1316937.3"
"1226126";"1386970.3"
"1226129";"411468.9"
"1226132";"285.28"
"1226133";"1267754.3"
"1226134";"1073999.4"
"1226138";"1159554.4"
"1226145";"1208656.3"
"1226151";"1208662.3"
"1226158";"1208591.3"
"1226165";"1159496.3"
"1226172";"1159614.3"
"1226180";"1208590.3"
"1226187";"1159490.3"
"1226193";"1208663.3"
"1226198";"1159491.3"
"1226206";"1159560.3"
"1226213";"1401659.3"
"1226221";"930780.3"
"1226227";"1045857.3"
"1226234";"1159489.3"
"1226242";"1208592.3"
"1226247";"1208664.3"
"1226251";"1074000.3"
"1226257";"1074000.4"
"1226264";"138119.41"
"1226269";"177437.4"
"1226270";"1225780.3"
"1226272";"1231725.3"
"1226275";"1306951.3"
"1226278";"1578828.3"
"1226280";"1436301.3"
"1226285";"1436302.3"
"1226290";"1218108.3"
"1226291";"1436000.3"
"1226296";"1421338.3"
"1226316";"61645.95"
"1226338";"550.150"
"1226358";"935296.3"
"1226378";"1357268.3"
"1226398";"1400148.3"
"1226418";"565644.5"
"1226426";"1449966.3"
"1226446";"1095768.3"
"1226456";"1354262.4"
"1226475";"1343497.3"
"1226477";"1400521.3"
"1226478";"980518.3"
"1226496";"1216470.3"
"1226515";"565647.5"
"1226516";"1400799.3"
"1226517";"565649.5"
"1226518";"565650.5"
"1226525";"1400800.3"
"1226526";"1400801.3"
"1226528";"565648.4"
"1226534";"1400802.3"
"1226535";"1263864.3"
"1226537";"1400804.3"
"1226538";"1400806.3"
"1226539";"565640.5"
"1226540";"1400807.3"
"1226541";"565637.4"
"1226547";"1400808.3"
"1226548";"1400803.3"
"1226549";"1157416.3"
"1226564";"565638.4"
"1226568";"1240677.3"
"1226571";"584.137"
"1226574";"584.136"
"1226588";"584.135"
"1226608";"584.139"
"1226618";"584.146"
"1226639";"584.145"
"1226642";"584.80"
"1226662";"584.147"
"1226683";"1141662.3"
"1226684";"1141661.3"
"1226685";"584.144"
"1226688";"1141663.3"
"1226689";"587.20"
"1226690";"588.11"
"1226703";"587.27"
"1226706";"1141660.3"
"1226707";"516075.4"
"1226740";"1165091.3"
"1226742";"1854052.3"
"1226743";"89065.7"
"1226745";"1208103.3"
"1226777";"287.841"
"1226812";"287.1301"
"1226847";"287.1250"
"1226883";"287.1249"
"1226915";"287.1248"
"1226947";"287.1247"
"1226983";"287.1244"
"1227017";"287.1246"
"1227053";"287.1245"
"1227087";"287.1243"
"1227123";"287.1242"
"1227159";"287.1236"
"1227188";"287.1241"
"1227226";"287.1238"
"1227262";"287.1237"
"1227296";"287.1239"
"1227331";"287.1240"
"1227367";"287.1234"
"1227400";"287.1235"
"1227434";"287.1232"
"1227470";"287.1231"
"1227506";"287.1233"
"1227541";"287.1228"
"1227577";"287.1230"
"1227612";"287.1229"
"1227648";"287.1227"
"1227682";"287.1226"
"1227717";"287.1223"
"1227751";"287.1221"
"1227787";"287.1220"
"1227821";"287.1217"
"1227854";"287.1225"
"1227888";"287.1224"
"1227923";"287.1222"
"1227954";"287.1218"
"1227987";"287.1215"
"1228022";"287.1216"
"1228062";"287.1213"
"1228089";"287.1214"
"1228127";"287.1212"
"1228164";"287.1211"
"1228202";"287.1210"
"1228238";"287.1208"
"1228275";"287.1209"
"1228312";"287.1207"
"1228346";"287.1204"
"1228384";"287.1205"
"1228417";"287.1206"
"1228451";"287.1202"
"1228490";"287.1200"
"1228527";"287.1203"
"1228564";"287.1199"
"1228600";"287.1197"
"1228636";"287.1195"
"1228673";"287.1196"
"1228709";"287.1201"
"1228745";"287.1198"
"1228781";"287.1194"
"1228817";"287.1193"
"1228853";"287.1192"
"1228889";"287.1191"
"1228924";"287.1187"
"1228960";"287.1188"
"1228996";"287.1189"
"1229032";"287.1190"
"1229068";"287.1185"
"1229106";"287.1186"
"1229142";"287.1182"
"1229179";"287.1183"
"1229214";"287.1181"
"1229251";"287.1180"
"1229287";"287.1184"
"1229324";"287.1179"
"1229358";"287.1175"
"1229394";"287.1176"
"1229432";"287.1178"
"1229469";"287.1174"
"1229503";"287.1177"
"1229539";"287.1173"
"1229575";"287.1171"
"1229610";"287.1172"
"1229646";"287.1170"
"1229682";"287.1168"
"1229718";"287.1169"
"1229756";"287.1167"
"1229791";"287.1165"
"1229830";"287.1166"
"1229869";"287.1161"
"1229904";"287.1162"
"1229943";"287.1163"
"1229980";"287.1164"
"1230017";"287.1160"
"1230056";"287.1159"
"1230092";"287.1156"
"1230122";"287.1158"
"1230151";"287.1155"
"1230180";"287.1157"
"1230214";"287.1154"
"1230233";"287.1152"
"1230266";"287.1153"
"1230302";"287.1150"
"1230338";"287.1148"
"1230376";"287.1147"
"1230409";"287.1149"
"1230445";"287.1151"
"1230487";"287.1146"
"1230524";"287.1145"
"1230559";"287.1142"
"1230597";"287.1143"
"1230636";"287.1141"
"1230672";"287.1144"
"1230708";"287.1140"
"1230745";"287.1138"
"1230781";"287.1139"
"1230818";"287.1137"
"1230853";"287.1135"
"1230891";"287.1136"
"1230929";"287.1134"
"1230965";"287.1133"
"1231003";"287.1132"
"1231038";"287.1131"
"1231075";"287.1130"
"1231112";"287.1128"
"1231149";"287.1126"
"1231188";"287.1127"
"1231224";"287.1129"
"1231260";"287.1125"
"1231295";"287.1124"
"1231329";"287.1120"
"1231365";"287.1121"
"1231398";"287.1117"
"1231432";"287.1123"
"1231464";"287.1122"
"1231501";"287.1118"
"1231538";"287.1119"
"1231576";"287.1116"
"1231611";"287.1114"
"1231647";"287.1115"
"1231683";"287.1113"
"1231719";"287.1111"
"1231757";"287.1112"
"1231792";"287.1110"
"1231828";"287.1107"
"1231864";"287.1109"
"1231903";"287.1108"
"1231941";"287.1105"
"1231976";"287.1106"
"1232010";"287.1101"
"1232045";"287.1100"
"1232084";"287.1098"
"1232119";"287.1102"
"1232154";"287.1097"
"1232191";"287.1104"
"1232226";"287.1099"
"1232261";"287.1103"
"1232297";"287.1095"
"1232332";"287.1094"
"1232368";"287.1096"
"1232405";"287.1092"
"1232442";"287.1093"
"1232478";"287.1091"
"1232514";"287.1090"
"1232550";"287.1089"
"1232586";"287.1088"
"1232623";"287.1087"
"1232659";"287.1086"
"1232696";"287.1085"
"1232728";"287.1077"
"1232762";"287.1084"
"1232794";"287.1082"
"1232830";"287.1078"
"1232869";"287.1081"
"1232904";"287.1083"
"1232940";"287.1080"
"1232975";"287.1079"
"1233008";"287.1076"
"1233040";"287.1075"
"1233073";"287.1074"
"1233104";"287.1073"
"1233138";"287.1072"
"1233174";"287.1066"
"1233209";"287.1069"
"1233247";"287.1067"
"1233286";"287.1070"
"1233326";"287.1071"
"1233360";"287.1068"
"1233396";"287.1065"
"1233431";"287.1064"
"1233462";"287.1061"
"1233498";"287.1059"
"1233533";"287.1056"
"1233569";"287.1062"
"1233604";"287.1058"
"1233642";"287.1060"
"1233681";"287.1055"
"1233710";"287.1057"
"1233746";"287.1053"
"1233782";"287.1054"
"1233817";"287.1051"
"1233851";"287.1050"
"1233886";"287.1048"
"1233922";"287.1052"
"1233958";"287.1047"
"1233993";"287.1049"
"1234026";"287.1046"
"1234064";"287.1045"
"1234101";"287.1044"
"1234137";"287.1043"
"1234173";"287.1039"
"1234205";"287.1042"
"1234241";"287.1036"
"1234275";"287.1035"
"1234310";"287.1040"
"1234345";"287.1041"
"1234381";"287.1038"
"1234416";"287.1037"
"1234451";"287.1034"
"1234487";"287.1033"
"1234526";"287.1032"
"1234550";"287.1029"
"1234585";"287.1026"
"1234618";"287.1030"
"1234653";"287.1027"
"1234687";"287.1028"
"1234723";"287.1031"
"1234761";"287.1025"
"1234797";"287.1024"
"1234833";"287.1023"
"1234869";"287.1020"
"1234905";"287.1018"
"1234942";"287.1021"
"1234980";"287.1019"
"1235018";"287.1016"
"1235054";"287.1017"
"1235090";"287.1015"
"1235125";"287.1022"
"1235160";"287.1012"
"1235194";"287.1013"
"1235230";"287.1014"
"1235263";"287.1008"
"1235299";"287.1010"
"1235335";"287.1005"
"1235371";"287.1006"
"1235407";"287.1011"
"1235445";"287.1004"
"1235483";"287.1009"
"1235520";"287.1007"
"1235558";"287.1003"
"1235593";"287.1001"
"1235629";"287.1002"
"1235665";"287.999"
"1235701";"287.1000"
"1235737";"287.998"
"1235772";"287.994"
"1235807";"287.997"
"1235842";"287.992"
"1235868";"287.996"
"1235906";"287.995"
"1235940";"287.993"
"1235975";"287.991"
"1236011";"287.990"
"1236047";"287.988"
"1236083";"287.989"
"1236118";"287.985"
"1236154";"287.987"
"1236190";"287.984"
"1236227";"287.986"
"1236263";"287.983"
"1236298";"287.982"
"1236334";"287.980"
"1236371";"287.978"
"1236407";"287.979"
"1236443";"287.977"
"1236476";"287.981"
"1236511";"287.973"
"1236547";"287.976"
"1236581";"287.974"
"1236617";"287.975"
"1236653";"287.972"
"1236689";"287.969"
"1236724";"287.970"
"1236760";"287.971"
"1236796";"287.968"
"1236832";"287.966"
"1236867";"287.965"
"1236901";"287.967"
"1236937";"287.964"
"1236970";"287.963"
"1237003";"287.959"
"1237038";"287.962"
"1237070";"287.957"
"1237104";"287.960"
"1237139";"287.955"
"1237175";"287.954"
"1237211";"287.958"
"1237246";"287.953"
"1237282";"287.956"
"1237318";"287.952"
"1237353";"287.961"
"1237387";"287.951"
"1237426";"287.934"
"1237465";"287.932"
"1237501";"287.930"
"1237537";"287.933"
"1237573";"287.931"
"1237609";"287.929"
"1237645";"287.927"
"1237681";"287.926"
"1237714";"287.925"
"1237746";"287.919"
"1237782";"287.917"
"1237818";"287.921"
"1237853";"287.918"
"1237892";"287.922"
"1237928";"287.923"
"1237964";"287.920"
"1238000";"287.924"
"1238033";"287.914"
"1238068";"287.913"
"1238104";"287.916"
"1238141";"287.915"
"1238177";"287.912"
"1238214";"287.909"
"1238250";"287.911"
"1238286";"287.910"
"1238322";"287.907"
"1238359";"287.908"
"1238395";"287.906"
"1238431";"287.899"
"1238466";"287.902"
"1238501";"287.900"
"1238536";"287.904"
"1238570";"287.905"
"1238606";"287.897"
"1238641";"287.898"
"1238677";"287.894"
"1238713";"287.901"
"1238749";"287.896"
"1238785";"287.893"
"1238821";"287.903"
"1238858";"287.895"
"1238892";"287.890"
"1238930";"287.892"
"1238965";"287.889"
"1239003";"287.888"
"1239039";"287.891"
"1239074";"287.887"
"1239108";"287.886"
"1239144";"287.885"
"1239180";"287.883"
"1239216";"287.884"
"1239252";"287.880"
"1239288";"287.876"
"1239312";"287.882"
"1239348";"287.881"
"1239382";"287.874"
"1239418";"287.879"
"1239452";"287.878"
"1239486";"287.875"
"1239522";"287.877"
"1239556";"287.873"
"1239591";"287.872"
"1239627";"287.870"
"1239663";"287.869"
"1239699";"287.871"
"1239734";"287.868"
"1239765";"287.867"
"1239801";"287.866"
"1239835";"287.865"
"1239871";"287.862"
"1239907";"287.864"
"1239945";"287.860"
"1239979";"287.856"
"1240015";"287.857"
"1240050";"287.858"
"1240083";"287.859"
"1240119";"287.854"
"1240154";"287.851"
"1240186";"287.863"
"1240222";"287.852"
"1240260";"287.861"
"1240296";"287.848"
"1240332";"287.853"
"1240368";"287.849"
"1240394";"287.855"
"1240432";"287.847"
"1240469";"287.850"
"1240505";"1402501.3"
